,,,,,,,Even Strength,Even Strength,Even Strength,Even Strength,,Power Play,Power Play,Power Play,Power Play,,Short Handed,Short Handed,Short Handed,Short Handed,-additional
Rk,Player,Tm,Pos,Shift,GP,,TOI,CF% Rel,GF/60,GA/60,,TOI,CF% Rel,GF/60,GA/60,,TOI,CF% Rel,GF/60,GA/60,-9999
688,Oskar Sundqvist,STL,C,0:46,71,,10:38,-8.4,1.7,2.5,,1:09,-7.3,5.1,0.7,,1:26,0.4,2.9,7.0,sundqos01
689,Owen Power,BUF,D,0:45,76,,19:27,0.9,3.3,3.0,,1:35,-6.2,3.5,1.0,,1:51,0.7,1.3,8.0,powerow01
690,Owen Tippett,PHI,RW,0:53,78,,13:53,1.4,3.3,3.5,,2:39,-0.5,3.8,0.0,,0:01,16.2,0.0,0.0,tippeow01
691,Parker Kelly,OTT,F,0:30,80,,9:24,-1.4,1.9,2.9,,0:06,-3.6,0.0,7.1,,2:11,-1.9,1.7,8.2,kellypa01
692,Parker Wotherspoon,BOS,D,0:41,41,,15:39,1.3,2.4,2.0,,0:05,13.1,0.0,0.0,,1:58,-3.1,0.7,5.2,wothepa01
693,Pat Maroon,TOT,LW,0:40,51,,11:59,-11.4,0.0,0.0,,0:50,-38.9,0.0,0.0,,0:00,,,,maroopa01
694,Patrick Brown,BOS,C,0:30,11,,7:54,-7.3,1.4,3.4,,0:00,,0.0,0.0,,0:54,18.4,0.0,6.0,brownpa02
695,Patrick Kane,DET,RW,0:41,50,,15:16,3.0,3.1,3.1,,3:05,2.0,9.3,1.6,,0:00,41.7,0.0,0.0,kanepa01
696,Patrik Koch,ARI,D,0:42,1,,9:20,-0.6,6.4,6.4,,0:00,,,,,0:00,,,,kochpa01
697,Patrik Laine,CBJ,RW,0:52,18,,12:20,0.7,3.5,6.2,,2:52,-4.3,4.6,0.0,,0:00,,0.0,0.0,lainepa01
698,Paul Cotter,VEG,C,0:46,76,,12:10,-1.3,2.1,2.7,,0:32,-11.4,8.6,1.4,,0:00,-11.7,0.0,0.0,cottepa01
699,Pavel Buchnevich,STL,LW,0:48,80,,14:58,9.6,3.4,3.2,,3:09,5.5,8.1,1.4,,1:42,-0.1,1.8,7.5,buchnpa01
700,Pavel Dorofeyev,VEG,LW,0:42,47,,12:17,3.4,3.1,2.1,,0:58,-4.2,3.9,2.6,,0:00,,0.0,0.0,dorofpa01
701,Pavel Mintyukov,ANA,D,0:35,63,,15:56,0.6,2.4,3.5,,1:55,-8.9,6.4,1.5,,0:57,7.4,2.0,9.9,mintypa01
702,Pavel Zacha,BOS,C,0:52,78,,13:38,2.6,3.8,2.8,,2:49,4.5,9.0,1.6,,1:38,-3.4,0.0,7.0,zachapa01
703,Pavol Regenda,ANA,F,0:53,5,,11:28,3.2,0.0,1.0,,0:03,25.7,0.0,0.0,,0:01,,0.0,0.0,regenpa01
704,Peyton Krebs,BUF,C,0:39,80,,11:34,1.3,2.1,1.9,,0:32,-6.7,4.2,1.4,,0:23,-11.4,0.0,21.0,krebspe01
705,Philip Broberg,EDM,D,0:40,12,,10:08,-8.3,2.5,3.9,,0:18,8.8,15.8,0.0,,1:10,-8.6,0.0,8.5,brobeph01
706,Philip Kemp,EDM,D,0:39,1,,2:03,-16.0,0.0,0.0,,0:00,,,,,0:00,,,,kempph01
707,Philip Tomasino,NSH,C,0:56,41,,10:57,-1.1,2.7,3.3,,1:36,-4.9,4.5,0.9,,0:00,-14.8,0.0,0.0,tomasph01
708,Philipp Kurashev,CHI,C,1:06,75,,15:45,-1.8,2.2,4.2,,2:56,6.9,7.6,1.6,,0:18,-7.1,2.6,2.6,kurasph01
709,Philippe Myers,TBL,D,0:37,5,,11:18,4.6,1.1,3.2,,0:01,,0.0,0.0,,0:22,27.5,0.0,0.0,myersph01
710,Phillip Danault,LAK,C,0:55,78,,14:22,1.8,3.1,2.5,,1:50,4.9,6.7,0.4,,1:48,2.9,0.9,7.7,danauph01
711,Phillip Di Giuseppe,VAN,LW,0:44,51,,10:51,-7.1,2.1,2.2,,0:01,11.4,0.0,0.0,,1:13,1.2,0.0,1.9,digiuph01
712,Pierre Engvall,NYI,LW,0:41,74,,13:54,6.3,2.3,2.0,,1:25,0.7,4.6,0.0,,0:00,,0.0,0.0,engvapi01
713,Pierre-Édouard Bellemare,SEA,LW,0:42,40,,7:56,3.0,2.3,1.7,,0:02,-28.9,0.0,0.0,,1:51,-6.2,0.8,8.9,bellepi01
714,Pierre-Luc Dubois,LAK,LW,0:58,82,,13:32,-0.9,2.5,2.8,,2:06,1.9,5.5,1.4,,0:02,5.6,0.0,0.0,duboipi01
715,Pierre-Olivier Joseph,PIT,D,0:36,52,,14:31,-2.9,2.6,2.9,,0:03,-19.3,18.2,0.0,,0:29,11.7,2.3,9.3,joseppi01
716,Pierrick Dube,WSH,F,0:37,3,,9:16,-8.3,2.2,0.0,,0:03,,0.0,0.0,,0:00,,,,dubepi01
717,Pius Suter,VAN,F,0:48,67,,12:29,3.0,3.0,1.5,,1:41,-0.2,6.9,2.1,,1:18,-2.5,0.0,6.8,suterpi01
718,Pontus Holmberg,TOR,RW,0:39,54,,10:27,-0.3,3.5,2.2,,0:08,-1.7,8.0,16.1,,0:58,-6.7,1.1,4.6,holmbpo01
719,Quinn Hughes,VAN,D,0:41,82,,20:09,10.9,3.9,2.4,,3:55,1.3,9.7,1.1,,0:35,10.5,2.4,6.1,hughequ01
720,Quinton Byfield,LAK,C,0:46,80,,14:09,1.1,2.9,1.7,,2:18,-0.9,10.7,0.6,,0:01,-10.7,0.0,0.0,byfiequ01
721,Radek Faksa,DAL,C,0:33,74,,10:24,1.1,2.3,2.7,,0:02,-88.1,0.0,0.0,,2:04,-3.6,2.0,8.2,faksara01
722,Radim Zohorna,PIT,F,0:44,33,,9:09,0.2,2.2,2.0,,0:36,-18.4,0.0,3.0,,0:00,,,,zohorra01
723,Radko Gudas,ANA,D,1:01,66,,16:25,1.4,2.8,2.4,,0:04,-20.2,0.0,0.0,,3:00,3.6,2.1,9.4,gudasra01
724,Rafaël Harvey-Pinard,MTL,LW,0:50,45,,10:27,-2.2,1.9,2.3,,0:15,-17.3,0.0,0.0,,1:55,3.7,0.7,6.9,harvera01
725,Raphael Lavoie,EDM,C,0:35,7,,7:17,-6.1,0.0,2.4,,0:00,,0.0,0.0,,0:00,,,,lavoira01
726,Rasmus Andersson,CGY,D,0:36,78,,19:12,-0.3,3.3,3.5,,2:20,-3.3,4.3,2.3,,2:16,-3.0,0.3,7.4,anderra01
727,Rasmus Dahlin,BUF,D,0:42,81,,21:13,6.4,2.8,2.7,,3:01,6.3,7.4,1.7,,1:11,14.8,0.6,7.5,dahlira01
728,Rasmus Kupari,WPG,C,0:40,28,,8:08,-4.9,0.8,2.1,,0:18,-27.8,0.0,0.0,,0:40,-6.8,0.0,18.8,kuparra01
729,Rasmus Ristolainen,PHI,D,0:36,31,,15:08,0.0,2.3,3.1,,0:40,-12.8,2.9,2.9,,0:52,0.3,2.2,0.0,ristora01
730,Rasmus Sandin,WSH,D,0:47,68,,19:29,0.1,2.3,2.9,,1:24,-7.5,8.2,0.6,,0:13,7.6,3.8,11.3,sandira01
731,Reese Johnson,CHI,F,0:50,42,,9:36,1.0,1.5,4.5,,0:01,,0.0,0.0,,1:17,5.6,0.0,8.8,johnsre01
732,Reilly Smith,PIT,RW,0:37,76,,13:35,0.4,2.6,2.3,,1:47,-5.9,4.4,1.3,,0:44,1.7,0.0,2.1,smithre01
733,Rem Pitlick,CHI,C,1:08,9,,12:56,-0.6,0.5,4.1,,2:39,0.3,0.0,0.0,,0:00,,0.0,0.0,pitlire01
734,Rhett Gardner,PHI,C/LW,0:45,1,,7:28,-18.4,0.0,0.0,,0:00,,,,,0:00,,,,gardnrh01
735,Rickard Rakell,PIT,RW,0:50,70,,14:08,4.7,3.5,2.9,,2:22,-1.4,6.1,2.2,,0:00,,0.0,0.0,rakelri01
736,Ridly Greig,OTT,C,0:33,72,,12:31,-1.7,3.2,2.5,,0:50,-8.8,4.9,2.9,,1:22,-1.3,1.2,7.3,greigri01
737,Riley Nash,NYR,C,0:42,1,,11:05,-13.2,0.0,0.0,,0:00,,,,,0:00,,,,nashri02
738,Riley Tufte,COL,LW,0:56,5,,10:46,-22.1,2.2,4.5,,0:20,18.2,0.0,0.0,,0:00,,,,tufteri01
739,Robby Fabbri,DET,C,0:57,68,,10:47,-4.0,2.5,3.4,,2:02,2.6,8.6,0.9,,0:02,-10.1,0.0,0.0,fabbrro01
740,Robert Bortuzzo,TOT,D,0:36,27,,12:19,-7.4,2.2,2.8,,0:03,-82.9,0.0,0.0,,1:20,-1.2,1.9,13.2,borturo01
741,Robert Hägg,ANA,D,0:45,5,,12:39,4.3,0.0,3.8,,0:00,,,,,0:07,-16.3,0.0,0.0,haggro01
742,Robert Thomas,STL,C,0:49,82,,15:56,7.2,3.6,3.1,,3:13,1.6,7.7,1.4,,1:48,-6.3,1.6,10.1,thomaro01
743,Roby Jarventie,OTT,LW,0:37,7,,7:31,-18.8,1.1,6.8,,0:00,,,,,0:00,,,,jarvero01
744,Roman Josi,NSH,D,0:50,82,,20:16,5.1,3.6,3.1,,3:51,2.1,9.1,0.6,,0:29,5.8,1.5,16.3,josiro01
745,Ronald Attard,PHI,D,0:48,12,,13:52,8.2,2.2,1.8,,0:02,,0.0,0.0,,1:28,7.7,0.0,10.1,attarro01
746,Roope Hintz,DAL,LW,0:31,80,,13:30,5.7,4.0,2.7,,2:34,4.7,11.1,0.6,,1:08,7.4,2.6,5.9,hintzro01
747,Ross Colton,COL,C,0:33,80,,12:10,0.7,3.0,3.3,,1:25,-5.8,4.2,1.1,,0:07,-7.0,0.0,0.0,coltoro01
748,Ross Johnston,ANA,LW,0:34,68,,8:08,-5.2,1.0,2.3,,0:03,-4.5,0.0,0.0,,0:00,-10.2,0.0,0.0,johnsro02
749,Rourke Chartier,OTT,C,0:31,37,,8:49,-6.1,1.5,2.2,,0:05,10.1,0.0,0.0,,1:51,-8.2,0.0,7.9,chartro01
750,Ruslan Iskhakov,NYI,C,0:39,1,,12:42,-13.7,0.0,0.0,,1:29,0.0,40.4,0.0,,0:00,,,,iskharu01
751,Ryan Carpenter,SJS,C,0:36,62,,9:37,5.8,2.0,3.7,,0:01,17.9,0.0,0.0,,1:26,0.2,0.7,10.7,carpery01
752,Ryan Donato,CHI,C,0:51,78,,12:03,1.3,2.4,3.1,,1:32,-3.8,2.0,1.0,,0:24,-7.9,0.0,7.5,donatry01
753,Ryan Graves,PIT,D,0:49,70,,16:23,-4.2,2.4,2.0,,0:00,,0.0,0.0,,1:59,2.7,0.9,8.6,gravery01
754,Ryan Hartman,MIN,RW,0:55,74,,13:38,1.4,3.3,2.7,,1:49,1.0,7.1,2.2,,1:03,4.8,0.0,8.5,hartmry01
755,Ryan Johansen,COL,C,0:56,63,,11:26,-2.6,2.2,2.7,,1:53,-1.1,6.0,1.0,,0:18,-3.3,3.1,9.2,johanry01
756,Ryan Johnson,BUF,D,0:38,41,,13:41,0.3,2.4,1.9,,0:03,-6.4,0.0,27.1,,0:07,-0.9,0.0,12.5,johnsry03
757,Ryan Lindgren,NYR,D,0:48,76,,16:36,-3.0,3.1,2.1,,0:01,,0.0,0.0,,2:43,-13.0,0.6,5.2,lindgry01
758,Ryan Lomberg,FLA,LW,0:32,75,,9:07,-6.4,1.6,1.7,,0:05,10.3,8.7,0.0,,0:18,3.4,0.0,5.1,lombery01
759,Ryan McDonagh,NSH,D,0:42,74,,17:56,0.8,3.0,2.3,,0:59,-5.2,4.1,1.6,,2:51,0.4,1.1,8.2,mcdonry01
760,Ryan McLeod,EDM,C,0:43,81,,12:27,2.2,2.6,2.0,,0:32,-2.0,5.5,2.7,,1:14,1.2,1.2,4.2,mcleory01
761,Ryan Nugent-Hopkins,EDM,C,0:54,80,,14:28,3.7,3.6,3.1,,3:20,8.4,12.6,0.7,,1:47,-5.0,1.2,10.0,nugenry01
762,Ryan O'Reilly,NSH,C,0:51,82,,14:37,3.7,3.6,3.2,,3:19,5.5,9.7,0.4,,1:49,-1.1,0.4,6.4,oreilry01
763,Ryan Poehling,PHI,C,0:30,77,,12:45,-3.1,2.2,3.2,,0:27,-0.9,5.0,0.0,,1:46,-13.5,2.2,4.4,poehlry01
764,Ryan Pulock,NYI,D,0:51,58,,19:13,-2.0,2.6,2.6,,1:14,-1.8,5.9,0.8,,2:05,1.9,2.0,10.9,pulocry01
765,Ryan Reaves,TOR,RW,0:41,49,,8:03,-3.9,1.7,3.5,,0:02,-23.8,0.0,25.2,,0:00,,0.0,0.0,reavery01
766,Ryan Shea,PIT,D,0:35,31,,11:28,-3.2,2.0,2.2,,0:02,,0.0,0.0,,1:06,7.0,3.5,6.9,sheary01
767,Ryan Strome,ANA,C,0:56,79,,13:15,-1.4,2.5,3.6,,2:24,6.6,7.2,0.3,,0:07,0.6,0.0,22.8,stromry01
768,Ryan Suter,DAL,D,0:42,82,,17:33,-3.1,2.8,2.4,,0:05,-9.9,8.5,0.0,,1:17,9.1,3.4,5.1,suterry01
769,Ryan Winterton,SEA,C,0:38,9,,9:20,-3.4,0.7,1.4,,0:00,,,,,0:00,,,,wintery01
770,Ryker Evans,SEA,D,0:53,36,,16:55,4.3,1.8,2.2,,1:53,5.3,6.1,0.9,,0:21,-7.5,0.0,0.0,evansry01
771,Sam Bennett,FLA,C,0:40,69,,14:09,3.1,3.4,2.1,,1:59,-3.2,8.7,2.2,,0:26,3.1,1.9,3.9,bennesa01
772,Sam Carrick,TOT,C,0:29,77,,9:21,-1.5,1.5,2.8,,0:34,-5.4,5.4,2.7,,2:17,-1.3,1.1,10.7,carrisa01
773,Sam Colangelo,ANA,RW,0:48,3,,12:09,-11.6,1.6,1.6,,0:23,20.0,50.7,0.0,,0:00,,,,colansa01
774,Sam Gagner,EDM,C,0:38,28,,9:28,-1.1,2.5,2.9,,0:43,-1.3,11.7,0.0,,0:00,-16.9,,,gagnesa01
775,Sam Lafferty,VAN,C/LW,0:43,79,,11:08,-3.8,2.3,2.2,,0:23,-4.9,1.9,1.9,,0:20,8.5,6.6,11.0,laffesa01
776,Sam Malinski,COL,D,0:44,23,,13:42,-2.3,3.2,2.7,,0:28,5.7,11.0,0.0,,0:03,53.7,0.0,52.2,malinsa01
777,Sam Reinhart,FLA,C,0:55,82,,14:23,3.2,3.9,2.3,,3:45,1.6,9.7,1.4,,2:08,6.7,1.7,7.2,reinhsa01
778,Sam Steel,DAL,C,0:38,77,,11:19,-1.2,2.1,2.4,,0:03,-4.0,0.0,0.0,,1:51,5.2,1.7,5.5,steelsa01
779,Sammy Blais,STL,LW,1:00,53,,9:26,-2.1,1.2,2.5,,0:14,-2.8,0.0,0.0,,0:00,,,,blaissa01
780,Samuel Bolduc,NYI,D,0:49,34,,12:45,-4.6,2.2,2.8,,0:14,0.5,7.1,0.0,,0:08,5.3,0.0,12.6,boldusa01
781,Samuel Fagemo,TOT,LW,0:44,8,,7:56,3.3,0.0,1.9,,1:15,-56.0,0.0,0.0,,0:00,,,,fagemsa01
782,Samuel Girard,COL,D,0:44,59,,16:38,2.7,3.2,3.2,,0:48,-9.0,2.5,1.3,,1:56,-0.8,0.5,7.3,girarsa01
783,Samuel Laberge,NJD,W/C,0:24,2,,3:02,-12.2,0.0,0.0,,0:03,,0.0,0.0,,0:00,,,,labersa01
784,Samuel Poulin,PIT,RW,0:40,3,,7:42,4.3,0.0,2.6,,0:05,,0.0,0.0,,0:00,,,,poulisa01
785,Samuel Walker,MIN,C,0:50,4,,9:19,-13.2,0.0,4.8,,0:02,,0.0,0.0,,0:00,,,,walkesa01
786,Santeri Hatakka,NJD,D,0:38,12,,12:56,1.9,4.2,2.7,,0:00,,0.0,0.0,,1:41,6.0,3.0,0.0,hataksa01
787,Scott Laughton,PHI,C,0:46,82,,12:37,-8.1,2.7,3.7,,1:20,-2.5,4.4,0.0,,1:41,8.0,3.5,8.2,laughsc01
788,Scott Mayfield,NYI,D,0:42,41,,16:10,-8.6,1.8,2.6,,0:01,13.2,0.0,0.0,,2:34,-5.5,1.1,9.7,mayfisc01
789,Scott Morrow,CAR,D,0:40,2,,18:08,4.7,1.7,6.6,,0:00,,,,,0:14,-30.0,0.0,0.0,morrosc02
790,Scott Perunovich,STL,D,0:40,54,,13:04,2.0,2.9,2.8,,2:12,-2.6,6.1,0.0,,0:00,88.3,0.0,0.0,perunsc01
791,Scott Sabourin,SJS,F,0:55,3,,9:16,-14.4,0.0,0.0,,0:00,,,,,0:00,,,,sabousc01
792,Sean Couturier,PHI,C,0:37,74,,14:15,7.3,3.1,3.6,,2:25,1.5,5.0,0.7,,1:08,5.2,1.4,3.6,coutuse01
793,Sean Durzi,ARI,D,0:48,76,,18:12,5.7,3.2,3.2,,3:15,2.8,9.2,0.7,,1:14,7.9,1.9,7.6,durzise01
794,Sean Kuraly,CBJ,C,0:29,62,,11:39,-2.2,2.2,2.7,,0:03,-37.6,0.0,0.0,,2:01,-2.7,1.0,9.6,kuralse01
795,Sean Monahan,TOT,C,0:42,83,,13:32,-0.1,2.8,3.6,,3:16,0.7,9.8,1.0,,1:17,0.5,2.1,8.3,monahse01
796,Sean Walker,TOT,D,0:45,81,,16:40,-4.1,3.3,2.9,,0:31,-50.8,0.0,0.0,,2:02,10.8,0.0,8.5,walkese01
797,Sebastian Aho,CAR,F,0:50,78,,14:57,-1.6,4.1,2.4,,2:53,4.0,11.4,0.5,,1:46,10.3,1.3,5.2,ahose01
798,Sebastian Aho,NYI,D,0:41,58,,15:01,-0.2,1.8,2.3,,0:50,-0.1,2.4,0.0,,0:31,-2.6,0.0,13.7,ahose02
799,Seth Jarvis,CAR,C,0:51,81,,13:46,-1.0,3.9,2.5,,2:55,3.3,11.4,1.3,,2:02,-8.2,0.7,4.7,jarvise01
800,Seth Jones,CHI,D,0:55,67,,20:06,4.7,2.4,2.9,,3:11,6.6,6.7,1.4,,2:11,-4.7,0.4,7.8,jonesse01
801,Shakir Mukhamadullin,SJS,D,0:37,3,,19:46,-2.2,2.0,2.0,,1:19,-13.2,15.1,0.0,,0:03,-23.3,0.0,0.0,mukhash01
802,Shane Bowers,NJD,C,0:44,8,,9:26,0.6,2.4,1.6,,0:01,,0.0,0.0,,0:00,,,,bowersh01
803,Shane Pinto,OTT,C,0:34,41,,15:22,4.1,3.2,2.3,,2:24,0.9,6.1,0.6,,0:19,-15.1,0.0,8.8,pintosh01
804,Shane Wright,SEA,C,0:42,8,,11:35,11.5,3.2,2.6,,1:56,6.3,3.9,0.0,,0:00,,0.0,0.0,wrighsh01
805,Shayne Gostisbehere,DET,D,0:44,81,,15:24,5.7,2.4,2.9,,3:21,-0.6,9.3,1.1,,0:19,1.5,0.0,2.2,gostish01
806,Shea Theodore,VEG,D,0:46,47,,18:40,3.1,3.3,2.7,,3:17,4.9,7.0,1.9,,0:06,26.2,0.0,0.0,theodsh01
807,Sheldon Rempal,VEG,RW,0:32,9,,9:30,-3.1,1.4,2.8,,0:28,-12.8,14.2,0.0,,0:00,,,,rempash01
808,Sidney Crosby,PIT,C,0:43,82,,16:24,6.2,4.5,3.8,,3:35,6.2,6.9,1.6,,0:05,-6.1,0.0,32.2,crosbsi01
809,Simon Benoit,TOR,D,0:38,64,,15:35,-2.3,2.8,2.5,,0:02,-34.9,0.0,0.0,,1:35,3.3,0.6,7.6,benoisi01
810,Simon Edvinsson,DET,D,0:45,16,,17:01,0.1,2.9,2.9,,0:01,16.0,0.0,0.0,,1:12,0.4,0.0,3.1,edvinsi01
811,Simon Holmström,NYI,RW,0:35,75,,11:51,-4.7,2.2,2.6,,0:04,-11.9,9.6,0.0,,1:22,7.7,4.6,9.3,holmssi01
812,Simon Nemec,NJD,D,0:47,60,,17:43,-0.5,3.2,3.3,,1:16,-11.7,1.6,3.9,,0:51,2.6,0.0,4.7,nemecsi01
813,Sonny Milano,WSH,LW,0:39,49,,11:33,2.5,2.8,2.2,,0:56,-10.1,6.5,1.3,,0:00,,0.0,0.0,milanso01
814,Spencer Stastney,NSH,D,0:44,20,,14:06,-1.5,3.4,1.5,,0:06,-4.0,0.0,0.0,,1:45,-7.5,0.0,0.0,stastsp01
815,Stefan Noesen,CAR,RW,0:38,81,,10:16,2.0,2.9,1.7,,1:33,-1.9,9.5,1.9,,0:00,-20.0,0.0,0.0,noesest01
816,Steven Lorentz,FLA,C/LW,0:41,38,,8:15,-8.5,0.8,2.5,,0:01,,0.0,0.0,,0:29,7.9,0.0,3.2,lorenst01
817,Steven Stamkos,TBL,C,0:52,79,,14:27,-0.5,3.3,4.1,,3:44,0.5,11.8,1.0,,0:01,-14.2,0.0,0.0,stamkst01
818,T.J. Brodie,TOR,D,0:41,78,,18:54,-3.1,3.3,2.7,,0:04,-10.7,0.0,0.0,,2:44,-6.2,1.1,9.0,broditj01
819,T.J. Oshie,WSH,C/RW,0:43,52,,13:51,-4.2,2.3,2.7,,2:55,3.5,6.3,0.4,,0:05,-7.6,0.0,0.0,oshietj01
820,Tage Thompson,BUF,C,0:32,71,,14:30,3.6,3.2,2.9,,2:42,3.8,8.1,2.5,,0:54,-1.9,1.9,5.6,thompta01
821,Tanner Jeannot,TBL,F,0:47,55,,11:09,-0.4,1.8,2.7,,0:51,5.4,7.7,0.0,,0:00,-14.2,0.0,300.0,jeannta01
822,Tanner Pearson,MTL,LW,0:38,54,,10:47,-3.1,1.6,2.8,,1:12,-6.0,4.6,1.8,,0:56,3.9,1.2,8.3,pearsta01
823,Taylor Hall,CHI,LW,0:53,10,,12:45,6.5,1.9,2.8,,3:33,19.1,5.1,1.7,,0:00,,0.0,0.0,hallta02
824,Taylor Raddysh,CHI,RW,0:34,73,,12:31,1.2,1.1,2.4,,1:48,-2.4,3.6,0.0,,1:32,-0.6,0.5,9.6,raddyta01
825,Teddy Blueger,VAN,C,0:42,68,,12:36,-0.9,2.6,2.6,,0:13,-19.1,0.0,0.0,,2:06,-4.9,1.7,8.0,bluegte01
826,Teuvo Teräväinen,CAR,F,0:30,76,,12:30,-0.3,3.0,2.2,,2:11,6.0,9.7,1.4,,1:42,13.2,3.2,5.6,teravte01
827,Thomas Bordeleau,SJS,C,0:58,27,,12:09,5.9,1.1,4.2,,2:52,6.8,9.3,0.8,,0:00,,0.0,0.0,bordeth01
828,Thomas Chabot,OTT,D,0:44,51,,19:52,2.3,3.5,3.6,,2:38,-5.7,6.2,0.4,,0:31,13.2,0.0,0.0,chaboth01
829,Thomas Harley,DAL,D,0:46,79,,18:50,4.1,3.5,2.4,,1:14,-3.4,8.0,0.0,,0:56,1.8,1.6,2.4,harleth01
830,Thomas Novak,NSH,C,0:56,71,,12:07,6.8,3.2,3.2,,2:03,-2.7,7.4,1.2,,0:01,21.9,0.0,0.0,novakth01
831,Tim Stützle,OTT,LW,0:47,75,,16:58,4.2,3.3,4.0,,3:26,-1.4,6.7,0.7,,0:41,4.7,0.0,8.0,stuetti02
832,Timo Meier,NJD,RW,0:35,69,,15:13,-0.8,2.9,4.3,,2:21,-1.1,9.2,1.1,,0:00,88.0,0.0,0.0,meierti01
833,Timothy Liljegren,TOR,D,0:47,55,,16:53,-2.4,2.8,2.5,,1:40,-0.9,7.1,1.9,,1:05,4.5,1.0,11.0,liljeti01
834,Tobias Björnfot,TOT,D,0:42,4,,13:48,11.4,0.0,0.0,,0:00,,,,,0:00,,,,bjornto01
835,Tom Wilson,WSH,RW,0:42,74,,14:09,4.6,2.1,3.2,,2:12,3.4,7.0,1.1,,1:44,1.4,0.9,6.1,wilsoto01
836,Tomáš Hertl,TOT,C,0:43,54,,15:51,4.9,2.3,3.9,,2:52,10.0,5.1,2.6,,1:44,1.8,0.7,9.5,hertlto01
837,Tomáš Nosek,NJD,C,0:38,36,,10:22,-6.5,1.6,3.4,,0:02,,0.0,0.0,,1:23,1.9,0.0,8.4,nosekto01
838,Tomáš Tatar,TOT,LW,0:32,70,,11:30,-4.8,3.5,3.5,,0:40,-13.9,2.7,0.0,,0:15,9.6,0.0,0.0,tatarto01
839,Tony DeAngelo,CAR,D,0:43,31,,11:43,-5.2,2.1,3.3,,2:31,3.3,8.4,0.8,,0:05,56.0,18.6,0.0,deangan01
840,Torey Krug,STL,D,0:46,77,,17:51,3.2,2.1,3.4,,2:55,0.8,6.1,1.6,,1:10,3.5,2.0,5.3,krugto01
841,Travis Boyd,ARI,C,0:43,16,,9:28,-5.7,4.0,2.8,,0:05,-27.6,0.0,0.0,,0:03,-7.8,0.0,0.0,boydtr01
842,Travis Dermott,ARI,D,0:43,50,,14:39,-7.8,1.8,3.0,,0:01,-6.8,0.0,0.0,,2:35,-1.4,0.5,10.1,dermotr01
843,Travis Hamonic,OTT,D,0:31,48,,13:15,-10.0,2.5,3.5,,0:02,10.3,0.0,0.0,,1:25,2.3,0.0,12.3,hamontr01
844,Travis Konecny,PHI,C,0:45,76,,15:17,6.7,3.6,3.6,,2:59,0.7,4.5,0.8,,1:33,7.5,4.0,9.1,konectr01
845,Travis Sanheim,PHI,D,0:40,81,,19:34,-2.2,2.5,3.6,,1:31,0.2,5.8,0.5,,2:41,0.6,2.5,6.9,sanhetr01
846,Trent Frederic,BOS,C,0:51,82,,12:48,-1.8,2.8,2.3,,0:20,-1.3,8.4,0.0,,0:36,-2.6,0.0,7.3,fredetr01
847,Trevor Lewis,LAK,C,0:42,82,,9:48,-2.1,1.9,1.6,,0:02,12.3,14.8,0.0,,1:46,-3.6,1.2,3.7,lewistr01
848,Trevor Moore,LAK,LW,0:52,82,,14:27,2.4,3.3,2.8,,1:51,4.2,6.7,0.4,,1:39,6.3,1.3,7.5,mooretr01
849,Trevor van Riemsdyk,WSH,D,0:35,70,,16:58,0.0,2.3,2.7,,0:06,-17.0,0.0,0.0,,1:35,5.2,0.5,8.1,vanritr01
850,Trevor Zegras,ANA,C,0:58,31,,14:36,3.7,2.7,2.8,,2:28,-1.1,3.1,0.0,,0:01,-7.9,0.0,80.0,zegratr01
851,Trey Fix-Wolansky,CBJ,RW,0:41,11,,10:25,-0.8,3.1,3.1,,0:34,5.9,0.0,0.0,,0:00,,0.0,0.0,fixwotr01
852,Tristan Luneau,ANA,D,0:31,7,,17:43,-1.1,2.9,2.4,,0:08,7.2,0.0,0.0,,0:00,78.7,0.0,0.0,luneatr01
853,Troy Stecher,TOT,D,0:41,54,,16:05,-0.7,2.4,2.1,,0:03,-21.5,0.0,0.0,,1:58,-0.1,1.1,9.7,stechtr01
854,Troy Terry,ANA,C/RW,1:09,76,,15:49,5.6,2.8,3.1,,2:24,-3.4,6.2,1.0,,0:03,-9.7,0.0,12.9,terrytr01
855,Ty Dellandrea,DAL,C,0:33,42,,10:45,-1.7,2.4,3.7,,0:02,-88.6,0.0,0.0,,1:51,-2.5,0.0,9.2,dellaty01
856,Ty Emberson,SJS,D,0:45,30,,17:15,-0.3,1.9,2.3,,0:10,-14.8,11.0,0.0,,1:06,14.9,0.0,5.4,emberty01
857,Tye Kartye,SEA,F,0:38,77,,11:29,-1.8,1.9,2.0,,0:05,-4.4,0.0,0.0,,0:15,5.2,0.0,0.0,kartyty01
858,Tyler Angle,CBJ,C,0:36,2,,8:13,-35.1,0.0,3.6,,0:05,,0.0,0.0,,0:01,,0.0,0.0,anglety01
859,Tyler Bertuzzi,TOR,LW,1:14,80,,14:24,3.4,3.3,3.0,,1:37,-1.7,8.3,1.8,,0:00,-11.9,0.0,0.0,bertuty01
860,Tyler Johnson,CHI,C,0:40,67,,12:50,-2.6,1.4,3.4,,2:39,5.6,8.1,2.0,,0:02,-2.9,0.0,0.0,johnsty01
861,Tyler Kleven,OTT,D,0:40,9,,11:53,0.8,2.2,2.8,,0:11,-39.2,0.0,0.0,,0:34,3.6,0.0,23.4,klevety01
